system:index,1,2,3,4,5,6,id_c,.geo
000000000000000035e1,0.0094791328125,548.0874923525071,0.0,711.8245223013082,1.124389563449755,1087.4469596463114,80003,"{""type"":""Polygon"",""coordinates"":[[[-39.99999147179693,-17.37639889116488],[-39.99999147179693,-17.87639790244134],[-39.937490978867956,-17.876397891880146],[-39.87499060270533,-17.876397900232096],[-39.81249010181548,-17.876397897084757],[-39.749989704373995,-17.876397885446117],[-39.68748924487821,-17.87639788927716],[-39.62498887121401,-17.87639785570982],[-39.56248841533298,-17.87639788239234],[-39.499987944275084,-17.87639793487411],[-39.499987944275084,-17.376398860760073],[-39.56248841533298,-17.37639890844542],[-39.62498887121401,-17.37639890003895],[-39.68748924487821,-17.376398872135187],[-39.749989704373995,-17.37639887933875],[-39.81249010181548,-17.37639890170139],[-39.874990602705324,-17.376398918658737],[-39.937490978867956,-17.3763989284758],[-39.99999147179693,-17.37639889116488]]]}"
000000000000000035e2,0.0094559267578125,655.2477895092793,0.0,794.3013409542053,5.081518354346661,480.1676290272593,80004,"{""type"":""Polygon"",""coordinates"":[[[-39.99999147179693,-17.87639790244134],[-39.99999147179693,-18.376401354454003],[-39.9219850695669,-18.376401307381652],[-39.84397860023088,-18.37640133989635],[-39.76597226891119,-18.376401367526995],[-39.68796580690744,-18.376401347647686],[-39.684719602458294,-18.365561268176148],[-39.66892996264047,-18.32559883789703],[-39.658611576810145,-18.278608838032962],[-39.64625983302442,-18.23124873582587],[-39.62597991115344,-18.187919591110376],[-39.59566471426376,-18.14517468366174],[-39.56534944074175,-18.102429698001554],[-39.535034282935364,-18.059684786558414],[-39.504719117753446,-18.01693980529265],[-39.499987944275084,-18.010946790245754],[-39.499987944275084,-17.87639793487411],[-39.56248841533298,-17.87639788239234],[-39.62498887121401,-17.87639785570982],[-39.68748924487821,-17.87639788927716],[-39.749989704373995,-17.876397885446117],[-39.81249010181548,-17.876397897084757],[-39.87499060270533,-17.876397900232096],[-39.937490978867956,-17.876397891880146],[-39.99999147179693,-17.87639790244134]]]}"
0000000000000000361f,0.0,488.37516308390764,0.0,8.208612807395067,1.3917912913411457,2314.035133121252,80279,"{""type"":""Polygon"",""coordinates"":[[[-39.499987944275084,-12.876398936324577],[-39.499987944275084,-13.376397982673899],[-39.44435289673731,-13.376397980816911],[-39.38871776192862,-13.376397968014091],[-39.333082673433225,-13.376397992100733],[-39.27744760620132,-13.376397985660075],[-39.22181253444135,-13.376397953200609],[-39.16617743162149,-13.37639797137344],[-39.11054234990773,-13.3763979574837],[-39.054907261500816,-13.376397987907234],[-39.043331421631784,-13.355828155401637],[-38.999988947132344,-13.35989484821024],[-38.999988947132344,-12.876398931590481],[-39.0624888131706,-12.87639900014307],[-39.1249886923248,-12.8763989479643],[-39.18748860460296,-12.876398962001465],[-39.24998848965633,-12.876398954859294],[-39.31248836553652,-12.876398968796668],[-39.37498824919678,-12.876398973850849],[-39.43748807746508,-12.876398953956866],[-39.499987944275084,-12.876398936324577]]]}"
00000000000000003620,0.0,1413.9144589845087,0.0,36.81588860551853,3.529394759363511,1317.141351951737,80280,"{""type"":""MultiPolygon"",""coordinates"":[[[[-39.04209176692545,-13.459720747621134],[-39.015448682864104,-13.4847496554983],[-38.999988947132344,-13.489021459344741],[-38.999988947132344,-13.38972173268102],[-39.03353925093821,-13.392428411567805],[-39.04209176692545,-13.459720747621134]]],[[[-39.499987944275084,-13.376397982673899],[-39.499987944275084,-13.876401463075867],[-39.440590512549285,-13.876401416402151],[-39.381193091843194,-13.876401393600668],[-39.32179562463889,-13.876401424151606],[-39.26239813159547,-13.876401449571413],[-39.2030007119252,-13.876401395947244],[-39.14360322618611,-13.876401452388372],[-39.084205771983214,-13.876401399103727],[-39.024808366910584,-13.876401394739824],[-39.03001212382563,-13.843341625155313],[-38.999988947132344,-13.792030748747035],[-38.999988947132344,-13.608801865472442],[-39.00403787747545,-13.6048912253316],[-39.00806888832917,-13.565958791009647],[-38.999988947132344,-13.551609394792568],[-38.999988947132344,-13.526201449979512],[-39.009032006278716,-13.506251427059977],[-39.057052056593996,-13.493328980708652],[-39.080288447355166,-13.53833019198457],[-39.0570922057198,-13.38028186195747],[-39.054907261500816,-13.376397987907234],[-39.11054234990773,-13.3763979574837],[-39.16617743162149,-13.37639797137344],[-39.22181253444135,-13.376397953200609],[-39.27744760620132,-13.376397985660075],[-39.333082673433225,-13.376397992100733],[-39.38871776192862,-13.376397968014091],[-39.44435289673731,-13.376397980816911],[-39.499987944275084,-13.376397982673899]]]]}"
00000000000000003621,0.0578115419921875,1853.0223011640217,0.0,34.02762634679078,2.4569589720818015,853.2340889058522,80281,"{""type"":""Polygon"",""coordinates"":[[[-39.499987944275084,-13.876401463075867],[-39.499987944275084,-14.376400432546971],[-39.43843399674228,-14.376400432985022],[-39.376879991359004,-14.376400446685393],[-39.31532597879215,-14.37640042197511],[-39.25377200892741,-14.376400452796558],[-39.19221805153533,-14.376400429590102],[-39.130664075297176,-14.376400388333412],[-39.069110047807534,-14.37640043789342],[-39.00755609470644,-14.376400436562886],[-39.00138912111567,-14.338609522020679],[-38.999988947132344,-14.325785148187906],[-38.999988947132344,-14.124198114331879],[-39.036531274667425,-14.175000661816883],[-39.0745897291196,-14.146110176367028],[-39.065421847267224,-14.075281811835982],[-39.02862084858771,-14.089171910192483],[-38.999988947132344,-14.064178622229395],[-38.999988947132344,-13.997751385321306],[-39.00973207770799,-13.972218605824573],[-39.024808366910584,-13.876401394739824],[-39.084205771983214,-13.876401399103727],[-39.14360322618611,-13.876401452388372],[-39.2030007119252,-13.876401395947244],[-39.26239813159547,-13.876401449571413],[-39.32179562463889,-13.876401424151606],[-39.381193091843194,-13.876401393600668],[-39.440590512549285,-13.876401416402151],[-39.499987944275084,-13.876401463075867]]]}"
00000000000000003622,0.0192485185546875,2002.924195225368,0.0,47.94619035144378,4.84709707421875,537.9663461842465,80282,"{""type"":""Polygon"",""coordinates"":[[[-39.499987944275084,-14.376400432546971],[-39.499987944275084,-14.87639941040428],[-39.44093551654124,-14.876399440073056],[-39.38188312233976,-14.87639943966405],[-39.32283069973525,-14.876399443147525],[-39.26377826497128,-14.876399394866736],[-39.20472583352584,-14.876399385488432],[-39.14567334071974,-14.876399448325406],[-39.08662095921381,-14.876399421507209],[-39.02756854333636,-14.876399427200814],[-39.04000046599935,-14.821668411717612],[-39.05374789566122,-14.804451864491947],[-39.06333941967254,-14.714449365065477],[-39.06667034906732,-14.650421111932818],[-39.06013782085568,-14.626248291857458],[-39.03389149960281,-14.53777975609912],[-39.020723761542385,-14.457090120040306],[-39.00755609470644,-14.376400436562886],[-39.069110047807534,-14.37640043789342],[-39.130664075297176,-14.376400388333412],[-39.19221805153533,-14.376400429590102],[-39.25377200892741,-14.376400452796558],[-39.31532597879215,-14.37640042197511],[-39.376879991359004,-14.376400446685393],[-39.43843399674228,-14.376400432985022],[-39.499987944275084,-14.376400432546971]]]}"
00000000000000003623,0.5661102021484375,2162.346593824747,0.0,43.131670813055266,2.8879163935546877,528.3159621494101,80283,"{""type"":""Polygon"",""coordinates"":[[[-39.499987944275084,-14.87639941040428],[-39.499987944275084,-15.376398427760128],[-39.43748807746508,-15.376398414699919],[-39.37498824919678,-15.376398406797788],[-39.31248836553652,-15.376398391833877],[-39.249988489656324,-15.37639839758526],[-39.18748860460296,-15.376398394556311],[-39.12498869232479,-15.376398426537854],[-39.0624888131706,-15.376398446833942],[-38.999988947132344,-15.376398424878145],[-38.999988947132344,-15.094342464360308],[-39.00249946690378,-15.04472157040829],[-39.00361870523976,-14.98180813832818],[-39.02756854333636,-14.876399427200814],[-39.08662095921381,-14.876399421507209],[-39.14567334071974,-14.876399448325406],[-39.20472583352584,-14.876399385488432],[-39.26377826497128,-14.876399394866736],[-39.32283069973525,-14.876399443147525],[-39.38188312233976,-14.87639943966405],[-39.44093551654124,-14.876399440073056],[-39.499987944275084,-14.87639941040428]]]}"
00000000000000003624,0.00957458984375,1521.945363829375,0.0,133.8932118570542,1.9592407250842527,921.5465440193217,80284,"{""type"":""Polygon"",""coordinates"":[[[-39.499987944275084,-15.376398427760128],[-39.499987944275084,-15.8764018888577],[-39.43748807746508,-15.87640185873748],[-39.37498824919678,-15.876401882910509],[-39.31248836553652,-15.87640187836391],[-39.24998848965633,-15.876401875101811],[-39.18748860460296,-15.876401920002095],[-39.1249886923248,-15.87640191171944],[-39.0624888131706,-15.876401879400007],[-38.999988947132344,-15.876401868995696],[-38.999988947132344,-15.376398424878145],[-39.0624888131706,-15.376398446833942],[-39.12498869232479,-15.376398426537854],[-39.18748860460296,-15.376398394556311],[-39.249988489656324,-15.37639839758526],[-39.31248836553652,-15.376398391833877],[-39.37498824919678,-15.376398406797788],[-39.43748807746508,-15.376398414699919],[-39.499987944275084,-15.376398427760128]]]}"
00000000000000003625,0.6785191708984375,1337.123123828227,0.0,412.06463187291735,1.606585052933517,725.445309677779,80285,"{""type"":""Polygon"",""coordinates"":[[[-39.499987944275084,-15.8764018888577],[-39.499987944275084,-16.37640088838115],[-39.44194610014962,-16.376400856128537],[-39.383904209785385,-16.376400909937626],[-39.325862277362084,-16.376400923607594],[-39.26782038553908,-16.37640090116516],[-39.20977853719693,-16.376400864030938],[-39.15173665507268,-16.376400850917957],[-39.093694740313154,-16.37640088280204],[-39.03565287283998,-16.376400888690366],[-39.01388795255678,-16.28695130767874],[-38.999988947132344,-16.245526303915103],[-38.999988947132344,-15.876401868995696],[-39.0624888131706,-15.876401879400007],[-39.1249886923248,-15.87640191171944],[-39.18748860460296,-15.876401920002095],[-39.24998848965633,-15.876401875101811],[-39.31248836553652,-15.87640187836391],[-39.37498824919678,-15.876401882910509],[-39.43748807746508,-15.87640185873748],[-39.499987944275084,-15.8764018888577]]]}"
00000000000000003626,0.3476857303040748,951.9079146181357,0.0,144.355028000494,1.009953375,1020.0522860287599,80286,"{""type"":""Polygon"",""coordinates"":[[[-39.499987944275084,-16.37640088838115],[-39.499987944275084,-16.876399927843305],[-39.45382793923757,-16.87639986906042],[-39.407667824728755,-16.87639990107678],[-39.36150780130817,-16.87639987948829],[-39.3153477531,-16.876399880541737],[-39.26918772205156,-16.876399869990816],[-39.22302767062954,-16.876399905888825],[-39.17686756088344,-16.876399897314908],[-39.130707513269094,-16.8763998661372],[-39.12986924251537,-16.871530522069893],[-39.136120906553664,-16.85027846996897],[-39.134729645357375,-16.788198833799022],[-39.1308413210945,-16.760561324002264],[-39.11791878968401,-16.727920768971384],[-39.10055060138229,-16.697991237797986],[-39.08444878884832,-16.632219538476313],[-39.08138987157408,-16.607498240465233],[-39.0772205876138,-16.56250144085173],[-39.06444081898409,-16.49861145226591],[-39.04667126826984,-16.42166969733522],[-39.03565287283998,-16.376400888690366],[-39.093694740313154,-16.37640088280204],[-39.15173665507268,-16.376400850917957],[-39.20977853719693,-16.376400864030938],[-39.26782038553908,-16.37640090116516],[-39.325862277362084,-16.376400923607594],[-39.383904209785385,-16.376400909937626],[-39.44194610014962,-16.376400856128537],[-39.499987944275084,-16.37640088838115]]]}"
00000000000000003627,0.4993980109068628,750.5412815972119,0.0,92.2870301557292,1.2929452319048713,650.6343460200795,80287,"{""type"":""Polygon"",""coordinates"":[[[-39.499987944275084,-16.876399927843305],[-39.499987944275084,-17.376398860760073],[-39.427674720363285,-17.37639888330427],[-39.35536146013944,-17.376398877679065],[-39.283048234767605,-17.376398874016868],[-39.210735034562845,-17.376398920504766],[-39.214730356200604,-17.309721926952637],[-39.21333915610408,-17.252221822402465],[-39.20903165020346,-17.166121049504692],[-39.19874898125587,-17.132499445089934],[-39.16944821362617,-17.04167202314375],[-39.141110567465816,-16.936950058690147],[-39.130707513269094,-16.8763998661372],[-39.17686756088344,-16.876399897314908],[-39.22302767062954,-16.876399905888825],[-39.26918772205156,-16.876399869990816],[-39.3153477531,-16.876399880541737],[-39.36150780130817,-16.87639987948829],[-39.407667824728755,-16.87639990107678],[-39.45382793923757,-16.87639986906042],[-39.499987944275084,-16.876399927843305]]]}"
00000000000000003628,0.0,611.7448345355948,0.0,395.7756959997417,6.387482937534466,260.10869853978676,80288,"{""type"":""Polygon"",""coordinates"":[[[-39.499987944275084,-17.376398860760073],[-39.499987944275084,-17.87639793487411],[-39.44692576442229,-17.87639788137303],[-39.393863633925214,-17.876397873030054],[-39.340801421109724,-17.876397871276502],[-39.28773923095486,-17.8763978550938],[-39.27556141926056,-17.869169667289658],[-39.23972810920395,-17.823457183547884],[-39.203894728819144,-17.77774471056258],[-39.168061413794575,-17.73203223502675],[-39.132228061787266,-17.68631979998657],[-39.1381988084442,-17.66694942782372],[-39.16126125840421,-17.643891464496782],[-39.18306182591365,-17.60598018601388],[-39.18958997234875,-17.581530919501983],[-39.194450397074164,-17.545278385479588],[-39.210552222545736,-17.37944888309376],[-39.210735034562845,-17.376398920504766],[-39.283048234767605,-17.376398874016868],[-39.35536146013944,-17.376398877679065],[-39.427674720363285,-17.37639888330427],[-39.499987944275084,-17.376398860760073]]]}"
00000000000000003629,0.0,53.842880246036245,0.0,3.324114448460476,0.306907698583027,10.486683476600795,80289,"{""type"":""Polygon"",""coordinates"":[[[-39.499987944275084,-17.87639793487411],[-39.499987944275084,-18.010946790245754],[-39.4516691956638,-17.949718873651133],[-39.424299186703635,-17.925421250970135],[-39.391671970853174,-17.910278140946264],[-39.328058383445594,-17.895001231931058],[-39.29778111275588,-17.882359697741666],[-39.28773923095486,-17.8763978550938],[-39.340801421109724,-17.876397871276502],[-39.393863633925214,-17.876397873030054],[-39.44692576442229,-17.87639788137303],[-39.499987944275084,-17.87639793487411]]]}"
00000000000000003661,0.0290849658203125,508.70642495409453,0.0,7.460396298751532,0.4073250888671875,1378.3198729703743,80563,"{""type"":""Polygon"",""coordinates"":[[[-38.999988947132344,-12.376399965531151],[-38.999988947132344,-12.876398931590481],[-38.932858343042334,-12.876398958824119],[-38.86572770929158,-12.876398936908291],[-38.79859701344184,-12.876398990955135],[-38.73146638140805,-12.876398928960676],[-38.73014200412368,-12.871248698863637],[-38.80402933683999,-12.854718828112102],[-38.82784980675701,-12.864310365040945],[-38.85764109454293,-12.849858426163145],[-38.897781892110764,-12.785830197213683],[-38.91722809180291,-12.743611363966908],[-38.90112175918721,-12.705561872909925],[-38.86118161021194,-12.662781253398084],[-38.85909924015429,-12.687150245521824],[-38.878750447353475,-12.695279224525143],[-38.88555952764272,-12.715701863802],[-38.87528129632138,-12.75667207956139],[-38.85431014025171,-12.825279816107573],[-38.81827172682992,-12.843539843164477],[-38.78320089494829,-12.819581104965366],[-38.751108731323995,-12.765001718136103],[-38.7482682259293,-12.722881042919978],[-38.72166971488794,-12.618609423706486],[-38.69799190353797,-12.58110837509061],[-38.65444878396665,-12.628611202647233],[-38.64194991153395,-12.687778990580714],[-38.626949473734996,-12.71056057145539],[-38.60971954404082,-12.721110785097164],[-38.54973123234005,-12.725560980131503],[-38.507369816391495,-12.726461698219172],[-38.49998997578682,-12.757724464242065],[-38.49998997578682,-12.376399962414222],[-38.56248986468061,-12.376399958149321],[-38.624989728925755,-12.3763999419458],[-38.687489596751995,-12.376399961613018],[-38.749989495310906,-12.376399992641101],[-38.81248937086688,-12.37639995188395],[-38.874989248638784,-12.376399958141965],[-38.93748907310911,-12.376399999581587],[-38.999988947132344,-12.376399965531151]]]}"
00000000000000003662,0.0,607.449124266797,0.0,0.82321888671875,15.808566096679687,180.30510618308048,80564,"{""type"":""MultiPolygon"",""coordinates"":[[[[-38.53053033635948,-13.016008935728797],[-38.49998997578682,-13.016334473197542],[-38.49998997578682,-12.9216900291722],[-38.51139191352923,-12.926251688660972],[-38.53053033635948,-13.016008935728797]]],[[[-38.999988947132344,-12.876398931590481],[-38.999988947132344,-13.35989484821024],[-38.99889200606894,-13.360001861759994],[-38.9688912425478,-13.373058074286957],[-38.96300964672937,-13.376397991054594],[-38.95745358547366,-13.376397938637096],[-38.96833824870403,-13.326389168564244],[-38.96333959215062,-13.293610298669067],[-38.95528203713131,-13.273892175206996],[-38.93271002034441,-13.231949825260843],[-38.892814489816466,-13.2015989349214],[-38.852918882021,-13.171248116313967],[-38.83680820419916,-13.05694793311942],[-38.78612154785414,-13.020829225948656],[-38.75945170846247,-12.985000393798176],[-38.73146638140805,-12.876398928960676],[-38.79859701344184,-12.876398990955135],[-38.86572770929158,-12.876398936908291],[-38.932858343042334,-12.876398958824119],[-38.999988947132344,-12.876398931590481]]],[[[-38.79430851115286,-13.060140698309128],[-38.79305989641646,-13.087220775166054],[-38.79166867769227,-13.09945213033982],[-38.786250886758424,-13.13153089266488],[-38.77971831094072,-13.135280961803458],[-38.75472057442171,-13.113061317022543],[-38.70861569790098,-13.077225720621243],[-38.66251081743525,-13.041390151834138],[-38.59513827718769,-12.99082838325812],[-38.587780761564964,-12.9744501524829],[-38.59222203536657,-12.957501100350012],[-38.621397911800194,-12.91195139178942],[-38.644652148925694,-12.891809616341067],[-38.676530232108355,-12.879578280126546],[-38.69306009555687,-12.883051978987952],[-38.68653198818922,-12.907782117461243],[-38.677511259335816,-12.916111743611971],[-38.66916825898978,-12.928891478005195],[-38.66735791028292,-12.942500633240549],[-38.67917002312797,-12.968889619566452],[-38.71054871675938,-13.00139203594985],[-38.72777869002556,-13.018889506870067],[-38.746948344835005,-13.034438425717525],[-38.75555888376877,-13.039718032097086],[-38.78527876285031,-13.051668382410147],[-38.79430851115286,-13.060140698309128]]]]}"
0000000000000000369f,0.0097014296875,819.0831613248515,0.0,40.57143242227709,1.328748482421875,1134.855606601228,80848,"{""type"":""Polygon"",""coordinates"":[[[-38.49998997578682,-12.376399962414222],[-38.49998997578682,-12.757724464242065],[-38.47875129464932,-12.847709087669543],[-38.48250137851417,-12.876398938937172],[-38.42753182656233,-12.87639893912048],[-38.37256224456616,-12.876398975438299],[-38.31759266915929,-12.87639895996505],[-38.262623136526926,-12.87639894978235],[-38.20731468351396,-12.815564536649784],[-38.15200619248837,-12.754730140624408],[-38.09669770156272,-12.693895783830248],[-38.04138924840275,-12.633061342992137],[-37.999991002591365,-12.58161670171876],[-37.99999100259137,-12.376399936424354],[-38.062490856907495,-12.37639999231436],[-38.124990747326834,-12.376399950313383],[-38.187490629156116,-12.376399946370405],[-38.249990456940196,-12.376399971324934],[-38.31249034529228,-12.37639998923695],[-38.374990246779774,-12.37639999048999],[-38.43749011320367,-12.376399965293833],[-38.49998997578682,-12.376399962414222]]]}"
